run_id,policy,ops,update_ratio,hot_ratio,hot_weight,seed,trim_enabled,trim_ratio,warmup_fill,bg_gc_every,thr_MBps,iops,lat_p50_ms,lat_p95_ms,lat_p99_ms,host_GB,media_GB,WAF,gc_events,gc_time_ms,wear_std,git_commit,app_version,ts,note
smoke,greedy,50000,0.8,0.2,0.7,42,0,0.0,0.55,256,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,unknown,v1.0,2025-10-28T00:17:09,smoke
smoke,greedy,50000,0.8,0.2,0.7,42,0,0.0,0.0,0,,,,,,,,,,,0.576738,,,2025-11-03T23:05:19,smoke,50000,57057,1.14114,558,5.9e-05,2015,31,16384,64,0.0,4.0,2.605469,0,9848,4521,0.127344,0.047266,,,,,1.0,0.0,1
smoke,greedy,50000,0.8,0.2,0.7,42,0,0.0,0.0,0,,,,,,,,,,,0.576738,,,2025-11-06T16:18:36,smoke,50000,57057,1.14114,558,9e-05,2015,31,16384,64,0.0,4.0,2.605469,0,9848,4521,0.127344,0.047266,,,,,1.0,0.0,1
smoke,cota,50000,0.8,0.2,0.7,42,0,0.0,0.0,0,,,,,,,,,,,0.532956,,,2025-11-06T16:19:40,smoke,50000,57199,1.14398,562,5.3e-05,2001,31,16384,64,0.0,3.0,2.613281,0,9848,4535,0.127344,0.046484,0.55,0.25,0.15,0.05,1.0,0.0,1
